time,stockid,StockID,StockName,date,price,open,close,high,low,vol,amount,cjbs,yclose,syl1,syl2,buy1,buy2,buy3,buy4,buy5,sale1,sale2,sale3,sale4,sale5,bc1,bc2,bc3,bc4,bc5,sc1,sc2,sc3,sc4,sc5,wb,lb,zmm,buy_vol,buy_amount,sale_vol,sale_amount,w_buy,w_sale,sectional_buy_vol,sectional_buy_amount,sectional_sale_vol,sectional_sale_amount,sectional_w_buy,sectional_w_sale,sectional_yclose,sectional_open,sectional_close,sectional_high,sectional_low,sectional_vol,sectional_amount,sectional_cjbs,sectional_wb
2018-06-19 09:14:36,<NIL>,SH600637,东方明珠,43270.3851388889,0,0,0,0,0,0,0,0,0,0,0,15.13,0,0,0,0,15.13,0,0,0,0,20300,1300,0,0,0,20300,0,0,0,0,1.064039408867,0,0,0,0,0,0,21600,20300,0,0,0,0,21600,20300,15.72,15.41,0,0,0,0,0,0,1.064039408867
2018-06-19 09:15:03,<NIL>,SH600637,东方明珠,43270.3854513889,0,0,0,0,0,0,0,0,0,0,0,15.25,0,0,0,0,15.25,0,0,0,0,23400,200,0,0,0,23400,0,0,0,0,1.00854700854701,0,0,0,0,0,0,23600,23400,0,0,0,0,45200,43700,15.72,15.41,0,0,0,0,0,0,1.03432494279176
2018-06-19 09:15:12,<NIL>,SH600637,东方明珠,43270.3855555556,0,0,0,0,0,0,0,0,0,0,0,15.28,0,0,0,0,15.28,0,0,0,0,24600,0,0,0,0,24600,1500,0,0,0,0.942528735632184,0,0,0,0,0,0,24600,26100,0,0,0,0,69800,69800,15.72,15.41,0,0,0,0,0,0,1
2018-06-19 09:15:18,<NIL>,SH600637,东方明珠,43270.385625,0,0,0,0,0,0,0,0,0,0,0,15.31,0,0,0,0,15.31,0,0,0,0,26100,500,0,0,0,26100,0,0,0,0,1.01915708812261,0,0,0,0,0,0,26600,26100,0,0,0,0,96400,95900,15.72,15.41,0,0,0,0,0,0,1.00521376433785
2018-06-19 09:15:21,<NIL>,SH600637,东方明珠,43270.3856597222,0,0,0,0,0,0,0,0,0,0,0,15.28,0,0,0,0,15.28,0,0,0,0,25200,0,0,0,0,25200,900,0,0,0,0.96551724137931,0,0,0,0,0,0,25200,26100,0,0,0,0,121600,122000,15.72,15.41,0,0,0,0,0,0,0.99672131147541
2018-06-19 09:15:36,<NIL>,SH600637,东方明珠,43270.3858333333,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,0,0,15.3,0,0,0,0,26100,100,0,0,0,26100,0,0,0,0,1.00383141762452,0,0,0,0,0,0,26200,26100,0,0,0,0,147800,148100,15.72,15.41,0,0,0,0,0,0,0.99797434166104
2018-06-19 09:16:06,<NIL>,SH600637,东方明珠,43270.3861805556,0,0,0,0,0,0,0,0,0,0,0,15.02,0,0,0,0,15.02,0,0,0,0,63800,17500,0,0,0,63800,0,0,0,0,1.27429467084639,0,0,0,0,0,0,81300,63800,0,0,0,0,229100,211900,15.72,15.41,0,0,0,0,0,0,1.08117036337895
2018-06-19 09:16:21,<NIL>,SH600637,东方明珠,43270.3863541667,0,0,0,0,0,0,0,0,0,0,0,15.02,0,0,0,0,15.02,0,0,0,0,63800,16300,0,0,0,63800,0,0,0,0,1.25548589341693,0,0,0,0,0,0,80100,63800,0,0,0,0,309200,275700,15.72,15.41,0,0,0,0,0,0,1.1215088864708
2018-06-19 09:16:33,<NIL>,SH600637,东方明珠,43270.3864930556,0,0,0,0,0,0,0,0,0,0,0,15.02,0,0,0,0,15.02,0,0,0,0,63800,18500,0,0,0,63800,0,0,0,0,1.28996865203762,0,0,0,0,0,0,82300,63800,0,0,0,0,391500,339500,15.72,15.41,0,0,0,0,0,0,1.15316642120766
2018-06-19 09:16:36,<NIL>,SH600637,东方明珠,43270.3865277778,0,0,0,0,0,0,0,0,0,0,0,15.02,0,0,0,0,15.02,0,0,0,0,63800,19200,0,0,0,63800,0,0,0,0,1.30094043887147,0,0,0,0,0,0,83000,63800,0,0,0,0,474500,403300,15.72,15.41,0,0,0,0,0,0,1.17654351599306
